,regYear,regMonth,salesVolume,province,model
24,2018,1,1833,广东,17bc272c93f19d56
25,2018,2,1795,广东,17bc272c93f19d56
26,2018,3,2008,广东,17bc272c93f19d56
27,2018,4,2018,广东,17bc272c93f19d56
24,2018,1,1144,广东,212083a9246d2fd3
25,2018,2,615,广东,212083a9246d2fd3
26,2018,3,1440,广东,212083a9246d2fd3
27,2018,4,1484,广东,212083a9246d2fd3
24,2018,1,629,广东,28e29f2c03dcd84c
25,2018,2,381,广东,28e29f2c03dcd84c
26,2018,3,692,广东,28e29f2c03dcd84c
27,2018,4,719,广东,28e29f2c03dcd84c
24,2018,1,6837,广东,2a2ab41f8f6ff1cb
25,2018,2,3866,广东,2a2ab41f8f6ff1cb
26,2018,3,7076,广东,2a2ab41f8f6ff1cb
27,2018,4,7122,广东,2a2ab41f8f6ff1cb
24,2018,1,1983,广东,2d0d2c3403909fdb
25,2018,2,1452,广东,2d0d2c3403909fdb
26,2018,3,1984,广东,2d0d2c3403909fdb
27,2018,4,2004,广东,2d0d2c3403909fdb
24,2018,1,66,广东,346393c2c6305fb1
25,2018,2,20,广东,346393c2c6305fb1
26,2018,3,115,广东,346393c2c6305fb1
27,2018,4,106,广东,346393c2c6305fb1
24,2018,1,1782,广东,37aa9169b575ef79
25,2018,2,1634,广东,37aa9169b575ef79
26,2018,3,2624,广东,37aa9169b575ef79
27,2018,4,2647,广东,37aa9169b575ef79
24,2018,1,3129,广东,3c974920a76ac9c1
25,2018,2,2172,广东,3c974920a76ac9c1
26,2018,3,3194,广东,3c974920a76ac9c1
27,2018,4,3211,广东,3c974920a76ac9c1
24,2018,1,7331,广东,3d7554f1f56dd664
25,2018,2,6953,广东,3d7554f1f56dd664
26,2018,3,11927,广东,3d7554f1f56dd664
27,2018,4,12072,广东,3d7554f1f56dd664
24,2018,1,373,广东,3e21824be728cbec
25,2018,2,284,广东,3e21824be728cbec
26,2018,3,603,广东,3e21824be728cbec
27,2018,4,607,广东,3e21824be728cbec
24,2018,1,839,广东,4a103c30d593fbbe
25,2018,2,731,广东,4a103c30d593fbbe
26,2018,3,1830,广东,4a103c30d593fbbe
27,2018,4,1850,广东,4a103c30d593fbbe
24,2018,1,14,广东,4f79773e600518a6
25,2018,2,-60,广东,4f79773e600518a6
26,2018,3,1,广东,4f79773e600518a6
27,2018,4,-8,广东,4f79773e600518a6
24,2018,1,1610,广东,54fc07138d70374c
25,2018,2,552,广东,54fc07138d70374c
26,2018,3,1252,广东,54fc07138d70374c
27,2018,4,1220,广东,54fc07138d70374c
24,2018,1,449,广东,5b1c11c3efed5312
25,2018,2,154,广东,5b1c11c3efed5312
26,2018,3,553,广东,5b1c11c3efed5312
27,2018,4,542,广东,5b1c11c3efed5312
24,2018,1,638,广东,5d7fb682edd0f937
25,2018,2,372,广东,5d7fb682edd0f937
26,2018,3,582,广东,5d7fb682edd0f937
27,2018,4,604,广东,5d7fb682edd0f937
24,2018,1,2618,广东,6155b214590c66e6
25,2018,2,1489,广东,6155b214590c66e6
26,2018,3,3376,广东,6155b214590c66e6
27,2018,4,3470,广东,6155b214590c66e6
24,2018,1,2312,广东,61e73e32ad101892
25,2018,2,1222,广东,61e73e32ad101892
26,2018,3,2346,广东,61e73e32ad101892
27,2018,4,2367,广东,61e73e32ad101892
24,2018,1,631,广东,63065128401bb3ff
25,2018,2,509,广东,63065128401bb3ff
26,2018,3,1913,广东,63065128401bb3ff
27,2018,4,1924,广东,63065128401bb3ff
24,2018,1,1572,广东,6858d6dfe680bdf7
25,2018,2,917,广东,6858d6dfe680bdf7
26,2018,3,1495,广东,6858d6dfe680bdf7
27,2018,4,1517,广东,6858d6dfe680bdf7
24,2018,1,256,广东,7023efdab9cedc03
25,2018,2,180,广东,7023efdab9cedc03
26,2018,3,480,广东,7023efdab9cedc03
27,2018,4,489,广东,7023efdab9cedc03
24,2018,1,1215,广东,7245e0ee27b195cd
25,2018,2,868,广东,7245e0ee27b195cd
26,2018,3,1591,广东,7245e0ee27b195cd
27,2018,4,1612,广东,7245e0ee27b195cd
24,2018,1,3641,广东,79de4e4b24c35b04
25,2018,2,2001,广东,79de4e4b24c35b04
26,2018,3,4022,广东,79de4e4b24c35b04
27,2018,4,3992,广东,79de4e4b24c35b04
24,2018,1,464,广东,7a7885e2d7c00bcf
25,2018,2,456,广东,7a7885e2d7c00bcf
26,2018,3,965,广东,7a7885e2d7c00bcf
27,2018,4,976,广东,7a7885e2d7c00bcf
24,2018,1,1045,广东,7aab7fca2470987e
25,2018,2,473,广东,7aab7fca2470987e
26,2018,3,914,广东,7aab7fca2470987e
27,2018,4,907,广东,7aab7fca2470987e
24,2018,1,1244,广东,7cf283430b3b5e38
25,2018,2,1011,广东,7cf283430b3b5e38
26,2018,3,2600,广东,7cf283430b3b5e38
27,2018,4,2639,广东,7cf283430b3b5e38
24,2018,1,1320,广东,8c915fe4632fb9fa
25,2018,2,704,广东,8c915fe4632fb9fa
26,2018,3,1222,广东,8c915fe4632fb9fa
27,2018,4,1237,广东,8c915fe4632fb9fa
24,2018,1,3363,广东,936168bd4850913d
25,2018,2,1834,广东,936168bd4850913d
26,2018,3,3223,广东,936168bd4850913d
27,2018,4,3218,广东,936168bd4850913d
24,2018,1,3293,广东,97f15de12cfabbd5
25,2018,2,1758,广东,97f15de12cfabbd5
26,2018,3,3094,广东,97f15de12cfabbd5
27,2018,4,3201,广东,97f15de12cfabbd5
24,2018,1,212,广东,9c1c7ee8ebdda299
25,2018,2,-55,广东,9c1c7ee8ebdda299
26,2018,3,257,广东,9c1c7ee8ebdda299
27,2018,4,234,广东,9c1c7ee8ebdda299
24,2018,1,1474,广东,a207df29ec9583f0
25,2018,2,983,广东,a207df29ec9583f0
26,2018,3,1218,广东,a207df29ec9583f0
27,2018,4,1245,广东,a207df29ec9583f0
24,2018,1,3511,广东,a28bb927b6fcb33c
25,2018,2,2791,广东,a28bb927b6fcb33c
26,2018,3,5627,广东,a28bb927b6fcb33c
27,2018,4,5699,广东,a28bb927b6fcb33c
24,2018,1,600,广东,a432c483b5beb856
25,2018,2,388,广东,a432c483b5beb856
26,2018,3,1031,广东,a432c483b5beb856
27,2018,4,1019,广东,a432c483b5beb856
24,2018,1,687,广东,a9a43d1a7ecbe75d
25,2018,2,382,广东,a9a43d1a7ecbe75d
26,2018,3,643,广东,a9a43d1a7ecbe75d
27,2018,4,656,广东,a9a43d1a7ecbe75d
24,2018,1,1122,广东,af6f4f548684e14d
25,2018,2,650,广东,af6f4f548684e14d
26,2018,3,1447,广东,af6f4f548684e14d
27,2018,4,1425,广东,af6f4f548684e14d
24,2018,1,580,广东,b25c4e2e3856af22
25,2018,2,200,广东,b25c4e2e3856af22
26,2018,3,796,广东,b25c4e2e3856af22
27,2018,4,772,广东,b25c4e2e3856af22
24,2018,1,156,广东,b4be3a4917289c82
25,2018,2,154,广东,b4be3a4917289c82
26,2018,3,284,广东,b4be3a4917289c82
27,2018,4,284,广东,b4be3a4917289c82
24,2018,1,580,广东,bb9fbec9a2833839
25,2018,2,419,广东,bb9fbec9a2833839
26,2018,3,887,广东,bb9fbec9a2833839
27,2018,4,901,广东,bb9fbec9a2833839
24,2018,1,1299,广东,c06a2a387c0ee510
25,2018,2,991,广东,c06a2a387c0ee510
26,2018,3,1417,广东,c06a2a387c0ee510
27,2018,4,1462,广东,c06a2a387c0ee510
24,2018,1,733,广东,c6833cb891626c17
25,2018,2,338,广东,c6833cb891626c17
26,2018,3,1015,广东,c6833cb891626c17
27,2018,4,1050,广东,c6833cb891626c17
24,2018,1,263,广东,c6cd4e0e073f5ac2
25,2018,2,-53,广东,c6cd4e0e073f5ac2
26,2018,3,528,广东,c6cd4e0e073f5ac2
27,2018,4,528,广东,c6cd4e0e073f5ac2
24,2018,1,2406,广东,cc21c7e91a3b5a0c
25,2018,2,1769,广东,cc21c7e91a3b5a0c
26,2018,3,3120,广东,cc21c7e91a3b5a0c
27,2018,4,3154,广东,cc21c7e91a3b5a0c
24,2018,1,1087,广东,cd5841d44fd7625e
25,2018,2,687,广东,cd5841d44fd7625e
26,2018,3,1180,广东,cd5841d44fd7625e
27,2018,4,1214,广东,cd5841d44fd7625e
24,2018,1,272,广东,d0f245b8781e3631
25,2018,2,99,广东,d0f245b8781e3631
26,2018,3,371,广东,d0f245b8781e3631
27,2018,4,366,广东,d0f245b8781e3631
24,2018,1,1444,广东,d4efbebb087fd03f
25,2018,2,964,广东,d4efbebb087fd03f
26,2018,3,2050,广东,d4efbebb087fd03f
27,2018,4,2113,广东,d4efbebb087fd03f
24,2018,1,1519,广东,da457d15788fe8ee
25,2018,2,735,广东,da457d15788fe8ee
26,2018,3,1496,广东,da457d15788fe8ee
27,2018,4,1539,广东,da457d15788fe8ee
24,2018,1,2058,广东,dff803b4024d261d
25,2018,2,1325,广东,dff803b4024d261d
26,2018,3,2359,广东,dff803b4024d261d
27,2018,4,2404,广东,dff803b4024d261d
24,2018,1,585,广东,ea489c253676aafc
25,2018,2,485,广东,ea489c253676aafc
26,2018,3,826,广东,ea489c253676aafc
27,2018,4,842,广东,ea489c253676aafc
24,2018,1,786,广东,ef76a85c4b39f693
25,2018,2,553,广东,ef76a85c4b39f693
26,2018,3,1008,广东,ef76a85c4b39f693
27,2018,4,1016,广东,ef76a85c4b39f693
24,2018,1,87,广东,f270f6a489c6a9d7
25,2018,2,231,广东,f270f6a489c6a9d7
26,2018,3,351,广东,f270f6a489c6a9d7
27,2018,4,316,广东,f270f6a489c6a9d7
24,2018,1,542,广东,f5d69960089c3614
25,2018,2,266,广东,f5d69960089c3614
26,2018,3,468,广东,f5d69960089c3614
27,2018,4,473,广东,f5d69960089c3614
24,2018,1,1400,广东,f8a6975573af1b33
25,2018,2,837,广东,f8a6975573af1b33
26,2018,3,1706,广东,f8a6975573af1b33
27,2018,4,1729,广东,f8a6975573af1b33
24,2018,1,625,广东,fc32b1a017b34efe
25,2018,2,325,广东,fc32b1a017b34efe
26,2018,3,728,广东,fc32b1a017b34efe
27,2018,4,734,广东,fc32b1a017b34efe
24,2018,1,3517,广东,fde95ea242abd896
25,2018,2,1834,广东,fde95ea242abd896
26,2018,3,3876,广东,fde95ea242abd896
27,2018,4,3879,广东,fde95ea242abd896
24,2018,1,1729,广东,feabbf46658382b9
25,2018,2,879,广东,feabbf46658382b9
26,2018,3,1947,广东,feabbf46658382b9
27,2018,4,1972,广东,feabbf46658382b9
24,2018,1,188,广西,02aab221aabc03b9
25,2018,2,129,广西,02aab221aabc03b9
26,2018,3,168,广西,02aab221aabc03b9
27,2018,4,168,广西,02aab221aabc03b9
24,2018,1,38,广西,04e66e578f653ab9
25,2018,2,37,广西,04e66e578f653ab9
26,2018,3,47,广西,04e66e578f653ab9
27,2018,4,48,广西,04e66e578f653ab9
24,2018,1,191,广西,06880909932890ca
25,2018,2,93,广西,06880909932890ca
26,2018,3,169,广西,06880909932890ca
27,2018,4,180,广西,06880909932890ca
24,2018,1,2197,广西,0797526c057dcf5b
25,2018,2,1777,广西,0797526c057dcf5b
26,2018,3,2765,广西,0797526c057dcf5b
27,2018,4,2859,广西,0797526c057dcf5b
24,2018,1,72,广西,12f8b7e14947c34d
25,2018,2,20,广西,12f8b7e14947c34d
26,2018,3,99,广西,12f8b7e14947c34d
27,2018,4,95,广西,12f8b7e14947c34d
24,2018,1,13,广西,17363f08d683d52b
25,2018,2,-14,广西,17363f08d683d52b
26,2018,3,7,广西,17363f08d683d52b
27,2018,4,5,广西,17363f08d683d52b
24,2018,1,2627,广西,17bc272c93f19d56
25,2018,2,1400,广西,17bc272c93f19d56
26,2018,3,1731,广西,17bc272c93f19d56
27,2018,4,1687,广西,17bc272c93f19d56
24,2018,1,630,广西,212083a9246d2fd3
25,2018,2,343,广西,212083a9246d2fd3
26,2018,3,477,广西,212083a9246d2fd3
27,2018,4,488,广西,212083a9246d2fd3
24,2018,1,200,广西,28e29f2c03dcd84c
25,2018,2,93,广西,28e29f2c03dcd84c
26,2018,3,173,广西,28e29f2c03dcd84c
27,2018,4,173,广西,28e29f2c03dcd84c
24,2018,1,901,广西,2a2ab41f8f6ff1cb
25,2018,2,507,广西,2a2ab41f8f6ff1cb
26,2018,3,796,广西,2a2ab41f8f6ff1cb
27,2018,4,800,广西,2a2ab41f8f6ff1cb
24,2018,1,232,广西,2d0d2c3403909fdb
25,2018,2,141,广西,2d0d2c3403909fdb
26,2018,3,201,广西,2d0d2c3403909fdb
27,2018,4,203,广西,2d0d2c3403909fdb
24,2018,1,76,广西,346393c2c6305fb1
25,2018,2,34,广西,346393c2c6305fb1
26,2018,3,67,广西,346393c2c6305fb1
27,2018,4,64,广西,346393c2c6305fb1
24,2018,1,542,广西,37aa9169b575ef79
25,2018,2,399,广西,37aa9169b575ef79
26,2018,3,560,广西,37aa9169b575ef79
27,2018,4,567,广西,37aa9169b575ef79
24,2018,1,459,广西,3c974920a76ac9c1
25,2018,2,278,广西,3c974920a76ac9c1
26,2018,3,372,广西,3c974920a76ac9c1
27,2018,4,374,广西,3c974920a76ac9c1
24,2018,1,1026,广西,3d7554f1f56dd664
25,2018,2,833,广西,3d7554f1f56dd664
26,2018,3,1281,广西,3d7554f1f56dd664
27,2018,4,1293,广西,3d7554f1f56dd664
24,2018,1,100,广西,3e21824be728cbec
25,2018,2,53,广西,3e21824be728cbec
26,2018,3,157,广西,3e21824be728cbec
27,2018,4,160,广西,3e21824be728cbec
24,2018,1,316,广西,4a103c30d593fbbe
25,2018,2,262,广西,4a103c30d593fbbe
26,2018,3,471,广西,4a103c30d593fbbe
27,2018,4,478,广西,4a103c30d593fbbe
24,2018,1,26,广西,4f79773e600518a6
25,2018,2,-20,广西,4f79773e600518a6
26,2018,3,-5,广西,4f79773e600518a6
27,2018,4,-8,广西,4f79773e600518a6
24,2018,1,283,广西,54fc07138d70374c
25,2018,2,108,广西,54fc07138d70374c
26,2018,3,156,广西,54fc07138d70374c
27,2018,4,151,广西,54fc07138d70374c
24,2018,1,79,广西,5b1c11c3efed5312
25,2018,2,15,广西,5b1c11c3efed5312
26,2018,3,38,广西,5b1c11c3efed5312
27,2018,4,32,广西,5b1c11c3efed5312
24,2018,1,140,广西,5d7fb682edd0f937
25,2018,2,69,广西,5d7fb682edd0f937
26,2018,3,117,广西,5d7fb682edd0f937
27,2018,4,118,广西,5d7fb682edd0f937
24,2018,1,1120,广西,6155b214590c66e6
25,2018,2,631,广西,6155b214590c66e6
26,2018,3,979,广西,6155b214590c66e6
27,2018,4,982,广西,6155b214590c66e6
24,2018,1,382,广西,61e73e32ad101892
25,2018,2,213,广西,61e73e32ad101892
26,2018,3,345,广西,61e73e32ad101892
27,2018,4,346,广西,61e73e32ad101892
24,2018,1,428,广西,63065128401bb3ff
25,2018,2,302,广西,63065128401bb3ff
26,2018,3,679,广西,63065128401bb3ff
27,2018,4,683,广西,63065128401bb3ff
24,2018,1,154,广西,6858d6dfe680bdf7
25,2018,2,123,广西,6858d6dfe680bdf7
26,2018,3,184,广西,6858d6dfe680bdf7
27,2018,4,188,广西,6858d6dfe680bdf7
24,2018,1,90,广西,7023efdab9cedc03
25,2018,2,57,广西,7023efdab9cedc03
26,2018,3,111,广西,7023efdab9cedc03
27,2018,4,113,广西,7023efdab9cedc03
24,2018,1,682,广西,7245e0ee27b195cd
25,2018,2,451,广西,7245e0ee27b195cd
26,2018,3,635,广西,7245e0ee27b195cd
27,2018,4,659,广西,7245e0ee27b195cd
24,2018,1,2723,广西,79de4e4b24c35b04
25,2018,2,1264,广西,79de4e4b24c35b04
26,2018,3,2235,广西,79de4e4b24c35b04
27,2018,4,2264,广西,79de4e4b24c35b04
24,2018,1,120,广西,7a7885e2d7c00bcf
25,2018,2,114,广西,7a7885e2d7c00bcf
26,2018,3,235,广西,7a7885e2d7c00bcf
27,2018,4,235,广西,7a7885e2d7c00bcf
24,2018,1,29,广西,7aab7fca2470987e
25,2018,2,12,广西,7aab7fca2470987e
26,2018,3,16,广西,7aab7fca2470987e
27,2018,4,16,广西,7aab7fca2470987e
24,2018,1,822,广西,7cf283430b3b5e38
25,2018,2,638,广西,7cf283430b3b5e38
26,2018,3,1151,广西,7cf283430b3b5e38
27,2018,4,1177,广西,7cf283430b3b5e38
24,2018,1,927,广西,8c915fe4632fb9fa
25,2018,2,530,广西,8c915fe4632fb9fa
26,2018,3,654,广西,8c915fe4632fb9fa
27,2018,4,676,广西,8c915fe4632fb9fa
24,2018,1,437,广西,936168bd4850913d
25,2018,2,211,广西,936168bd4850913d
26,2018,3,340,广西,936168bd4850913d
27,2018,4,352,广西,936168bd4850913d
24,2018,1,209,广西,97f15de12cfabbd5
25,2018,2,108,广西,97f15de12cfabbd5
26,2018,3,145,广西,97f15de12cfabbd5
27,2018,4,145,广西,97f15de12cfabbd5
24,2018,1,251,广西,9c1c7ee8ebdda299
25,2018,2,119,广西,9c1c7ee8ebdda299
26,2018,3,202,广西,9c1c7ee8ebdda299
27,2018,4,201,广西,9c1c7ee8ebdda299
24,2018,1,206,广西,a207df29ec9583f0
25,2018,2,154,广西,a207df29ec9583f0
26,2018,3,169,广西,a207df29ec9583f0
27,2018,4,173,广西,a207df29ec9583f0
24,2018,1,407,广西,a28bb927b6fcb33c
25,2018,2,320,广西,a28bb927b6fcb33c
26,2018,3,607,广西,a28bb927b6fcb33c
27,2018,4,615,广西,a28bb927b6fcb33c
24,2018,1,187,广西,a432c483b5beb856
25,2018,2,109,广西,a432c483b5beb856
26,2018,3,205,广西,a432c483b5beb856
27,2018,4,205,广西,a432c483b5beb856
24,2018,1,300,广西,a9a43d1a7ecbe75d
25,2018,2,125,广西,a9a43d1a7ecbe75d
26,2018,3,169,广西,a9a43d1a7ecbe75d
27,2018,4,168,广西,a9a43d1a7ecbe75d
24,2018,1,363,广西,af6f4f548684e14d
25,2018,2,237,广西,af6f4f548684e14d
26,2018,3,373,广西,af6f4f548684e14d
27,2018,4,376,广西,af6f4f548684e14d
24,2018,1,157,广西,b25c4e2e3856af22
25,2018,2,54,广西,b25c4e2e3856af22
26,2018,3,146,广西,b25c4e2e3856af22
27,2018,4,140,广西,b25c4e2e3856af22
24,2018,1,30,广西,b4be3a4917289c82
25,2018,2,28,广西,b4be3a4917289c82
26,2018,3,45,广西,b4be3a4917289c82
27,2018,4,46,广西,b4be3a4917289c82
24,2018,1,97,广西,bb9fbec9a2833839
25,2018,2,82,广西,bb9fbec9a2833839
26,2018,3,136,广西,bb9fbec9a2833839
27,2018,4,136,广西,bb9fbec9a2833839
24,2018,1,151,广西,c06a2a387c0ee510
25,2018,2,115,广西,c06a2a387c0ee510
26,2018,3,153,广西,c06a2a387c0ee510
27,2018,4,158,广西,c06a2a387c0ee510
24,2018,1,246,广西,c6833cb891626c17
25,2018,2,83,广西,c6833cb891626c17
26,2018,3,173,广西,c6833cb891626c17
27,2018,4,189,广西,c6833cb891626c17
24,2018,1,206,广西,c6cd4e0e073f5ac2
25,2018,2,32,广西,c6cd4e0e073f5ac2
26,2018,3,180,广西,c6cd4e0e073f5ac2
27,2018,4,179,广西,c6cd4e0e073f5ac2
24,2018,1,340,广西,cc21c7e91a3b5a0c
25,2018,2,259,广西,cc21c7e91a3b5a0c
26,2018,3,400,广西,cc21c7e91a3b5a0c
27,2018,4,405,广西,cc21c7e91a3b5a0c
24,2018,1,310,广西,cd5841d44fd7625e
25,2018,2,208,广西,cd5841d44fd7625e
26,2018,3,271,广西,cd5841d44fd7625e
27,2018,4,279,广西,cd5841d44fd7625e
24,2018,1,247,广西,d0f245b8781e3631
25,2018,2,64,广西,d0f245b8781e3631
26,2018,3,154,广西,d0f245b8781e3631
27,2018,4,153,广西,d0f245b8781e3631
24,2018,1,938,广西,d4efbebb087fd03f
25,2018,2,581,广西,d4efbebb087fd03f
26,2018,3,855,广西,d4efbebb087fd03f
27,2018,4,874,广西,d4efbebb087fd03f
24,2018,1,246,广西,da457d15788fe8ee
25,2018,2,115,广西,da457d15788fe8ee
26,2018,3,204,广西,da457d15788fe8ee
27,2018,4,205,广西,da457d15788fe8ee
24,2018,1,342,广西,dff803b4024d261d
25,2018,2,156,广西,dff803b4024d261d
26,2018,3,294,广西,dff803b4024d261d
27,2018,4,294,广西,dff803b4024d261d
24,2018,1,382,广西,ea489c253676aafc
25,2018,2,166,广西,ea489c253676aafc
26,2018,3,326,广西,ea489c253676aafc
27,2018,4,330,广西,ea489c253676aafc
24,2018,1,112,广西,ef76a85c4b39f693
25,2018,2,70,广西,ef76a85c4b39f693
26,2018,3,142,广西,ef76a85c4b39f693
27,2018,4,144,广西,ef76a85c4b39f693
24,2018,1,35,广西,f270f6a489c6a9d7
25,2018,2,-7,广西,f270f6a489c6a9d7
26,2018,3,0,广西,f270f6a489c6a9d7
27,2018,4,-5,广西,f270f6a489c6a9d7
24,2018,1,51,广西,f5d69960089c3614
25,2018,2,40,广西,f5d69960089c3614
26,2018,3,47,广西,f5d69960089c3614
27,2018,4,48,广西,f5d69960089c3614
24,2018,1,231,广西,f8a6975573af1b33
25,2018,2,130,广西,f8a6975573af1b33
26,2018,3,257,广西,f8a6975573af1b33
27,2018,4,255,广西,f8a6975573af1b33
24,2018,1,295,广西,fc32b1a017b34efe
25,2018,2,137,广西,fc32b1a017b34efe
26,2018,3,259,广西,fc32b1a017b34efe
27,2018,4,269,广西,fc32b1a017b34efe
24,2018,1,391,广西,fde95ea242abd896
25,2018,2,183,广西,fde95ea242abd896
26,2018,3,368,广西,fde95ea242abd896
27,2018,4,368,广西,fde95ea242abd896
24,2018,1,496,广西,feabbf46658382b9
25,2018,2,210,广西,feabbf46658382b9
26,2018,3,403,广西,feabbf46658382b9
27,2018,4,411,广西,feabbf46658382b9
24,2018,1,1815,江苏,02aab221aabc03b9
25,2018,2,1157,江苏,02aab221aabc03b9
26,2018,3,1534,江苏,02aab221aabc03b9
27,2018,4,1534,江苏,02aab221aabc03b9
24,2018,1,507,江苏,04e66e578f653ab9
25,2018,2,455,江苏,04e66e578f653ab9
26,2018,3,637,江苏,04e66e578f653ab9
27,2018,4,645,江苏,04e66e578f653ab9
24,2018,1,2351,江苏,06880909932890ca
25,2018,2,1244,江苏,06880909932890ca
26,2018,3,2086,江苏,06880909932890ca
27,2018,4,2122,江苏,06880909932890ca
24,2018,1,2336,江苏,0797526c057dcf5b
25,2018,2,2629,江苏,0797526c057dcf5b
26,2018,3,3408,江苏,0797526c057dcf5b
27,2018,4,3468,江苏,0797526c057dcf5b
24,2018,1,779,江苏,12f8b7e14947c34d
25,2018,2,588,江苏,12f8b7e14947c34d
26,2018,3,1408,江苏,12f8b7e14947c34d
27,2018,4,1390,江苏,12f8b7e14947c34d
24,2018,1,376,江苏,17363f08d683d52b
25,2018,2,62,江苏,17363f08d683d52b
26,2018,3,218,江苏,17363f08d683d52b
27,2018,4,195,江苏,17363f08d683d52b
24,2018,1,2283,江苏,17bc272c93f19d56
25,2018,2,2543,江苏,17bc272c93f19d56
26,2018,3,1975,江苏,17bc272c93f19d56
27,2018,4,1992,江苏,17bc272c93f19d56
24,2018,1,1404,江苏,212083a9246d2fd3
25,2018,2,787,江苏,212083a9246d2fd3
26,2018,3,1264,江苏,212083a9246d2fd3
27,2018,4,1252,江苏,212083a9246d2fd3
24,2018,1,1991,江苏,28e29f2c03dcd84c
25,2018,2,1196,江苏,28e29f2c03dcd84c
26,2018,3,1744,江苏,28e29f2c03dcd84c
27,2018,4,1774,江苏,28e29f2c03dcd84c
24,2018,1,1962,江苏,2a2ab41f8f6ff1cb
25,2018,2,1255,江苏,2a2ab41f8f6ff1cb
26,2018,3,2191,江苏,2a2ab41f8f6ff1cb
27,2018,4,2227,江苏,2a2ab41f8f6ff1cb
24,2018,1,537,江苏,2d0d2c3403909fdb
25,2018,2,366,江苏,2d0d2c3403909fdb
26,2018,3,489,江苏,2d0d2c3403909fdb
27,2018,4,494,江苏,2d0d2c3403909fdb
24,2018,1,130,江苏,346393c2c6305fb1
25,2018,2,1,江苏,346393c2c6305fb1
26,2018,3,153,江苏,346393c2c6305fb1
27,2018,4,142,江苏,346393c2c6305fb1
24,2018,1,563,江苏,37aa9169b575ef79
25,2018,2,660,江苏,37aa9169b575ef79
26,2018,3,820,江苏,37aa9169b575ef79
27,2018,4,820,江苏,37aa9169b575ef79
24,2018,1,852,江苏,3c974920a76ac9c1
25,2018,2,545,江苏,3c974920a76ac9c1
26,2018,3,780,江苏,3c974920a76ac9c1
27,2018,4,789,江苏,3c974920a76ac9c1
24,2018,1,1895,江苏,3d7554f1f56dd664
25,2018,2,2070,江苏,3d7554f1f56dd664
26,2018,3,2606,江苏,3d7554f1f56dd664
27,2018,4,2671,江苏,3d7554f1f56dd664
24,2018,1,649,江苏,3e21824be728cbec
25,2018,2,551,江苏,3e21824be728cbec
26,2018,3,801,江苏,3e21824be728cbec
27,2018,4,774,江苏,3e21824be728cbec
24,2018,1,2086,江苏,4a103c30d593fbbe
25,2018,2,1993,江苏,4a103c30d593fbbe
26,2018,3,3451,江苏,4a103c30d593fbbe
27,2018,4,3484,江苏,4a103c30d593fbbe
24,2018,1,88,江苏,4f79773e600518a6
25,2018,2,-60,江苏,4f79773e600518a6
26,2018,3,-35,江苏,4f79773e600518a6
27,2018,4,-61,江苏,4f79773e600518a6
24,2018,1,834,江苏,54fc07138d70374c
25,2018,2,465,江苏,54fc07138d70374c
26,2018,3,570,江苏,54fc07138d70374c
27,2018,4,562,江苏,54fc07138d70374c
24,2018,1,663,江苏,5b1c11c3efed5312
25,2018,2,470,江苏,5b1c11c3efed5312
26,2018,3,650,江苏,5b1c11c3efed5312
27,2018,4,630,江苏,5b1c11c3efed5312
24,2018,1,859,江苏,5d7fb682edd0f937
25,2018,2,511,江苏,5d7fb682edd0f937
26,2018,3,790,江苏,5d7fb682edd0f937
27,2018,4,792,江苏,5d7fb682edd0f937
24,2018,1,3518,江苏,6155b214590c66e6
25,2018,2,2288,江苏,6155b214590c66e6
26,2018,3,3755,江苏,6155b214590c66e6
27,2018,4,3801,江苏,6155b214590c66e6
24,2018,1,666,江苏,61e73e32ad101892
25,2018,2,437,江苏,61e73e32ad101892
26,2018,3,655,江苏,61e73e32ad101892
27,2018,4,653,江苏,61e73e32ad101892
24,2018,1,2792,江苏,63065128401bb3ff
25,2018,2,2537,江苏,63065128401bb3ff
26,2018,3,5019,江苏,63065128401bb3ff
27,2018,4,5035,江苏,63065128401bb3ff
24,2018,1,1462,江苏,6858d6dfe680bdf7
25,2018,2,1152,江苏,6858d6dfe680bdf7
26,2018,3,1438,江苏,6858d6dfe680bdf7
27,2018,4,1435,江苏,6858d6dfe680bdf7
24,2018,1,828,江苏,7023efdab9cedc03
25,2018,2,595,江苏,7023efdab9cedc03
26,2018,3,1065,江苏,7023efdab9cedc03
27,2018,4,1053,江苏,7023efdab9cedc03
24,2018,1,746,江苏,7245e0ee27b195cd
25,2018,2,610,江苏,7245e0ee27b195cd
26,2018,3,788,江苏,7245e0ee27b195cd
27,2018,4,834,江苏,7245e0ee27b195cd
24,2018,1,2183,江苏,79de4e4b24c35b04
25,2018,2,1702,江苏,79de4e4b24c35b04
26,2018,3,1863,江苏,79de4e4b24c35b04
27,2018,4,1893,江苏,79de4e4b24c35b04
24,2018,1,1365,江苏,7a7885e2d7c00bcf
25,2018,2,1904,江苏,7a7885e2d7c00bcf
26,2018,3,2666,江苏,7a7885e2d7c00bcf
27,2018,4,2677,江苏,7a7885e2d7c00bcf
24,2018,1,385,江苏,7aab7fca2470987e
25,2018,2,250,江苏,7aab7fca2470987e
26,2018,3,335,江苏,7aab7fca2470987e
27,2018,4,335,江苏,7aab7fca2470987e
24,2018,1,3252,江苏,7cf283430b3b5e38
25,2018,2,3002,江苏,7cf283430b3b5e38
26,2018,3,5381,江苏,7cf283430b3b5e38
