,regYear,regMonth,popularity,province,model
24,2018,1,1788,山西,b25c4e2e3856af22
25,2018,2,2717,山西,b25c4e2e3856af22
26,2018,3,1571,山西,b25c4e2e3856af22
27,2018,4,1549,山西,b25c4e2e3856af22
24,2018,1,1849,山西,b4be3a4917289c82
25,2018,2,3159,山西,b4be3a4917289c82
26,2018,3,1845,山西,b4be3a4917289c82
27,2018,4,1851,山西,b4be3a4917289c82
24,2018,1,1667,山西,bb9fbec9a2833839
25,2018,2,2642,山西,bb9fbec9a2833839
26,2018,3,1528,山西,bb9fbec9a2833839
27,2018,4,1530,山西,bb9fbec9a2833839
24,2018,1,1031,山西,c06a2a387c0ee510
25,2018,2,1365,山西,c06a2a387c0ee510
26,2018,3,1033,山西,c06a2a387c0ee510
27,2018,4,1053,山西,c06a2a387c0ee510
24,2018,1,445,山西,c6833cb891626c17
25,2018,2,597,山西,c6833cb891626c17
26,2018,3,453,山西,c6833cb891626c17
27,2018,4,427,山西,c6833cb891626c17
24,2018,1,133,山西,c6cd4e0e073f5ac2
25,2018,2,214,山西,c6cd4e0e073f5ac2
26,2018,3,156,山西,c6cd4e0e073f5ac2
27,2018,4,130,山西,c6cd4e0e073f5ac2
24,2018,1,1209,山西,cc21c7e91a3b5a0c
25,2018,2,1612,山西,cc21c7e91a3b5a0c
26,2018,3,1357,山西,cc21c7e91a3b5a0c
27,2018,4,1373,山西,cc21c7e91a3b5a0c
24,2018,1,380,山西,cd5841d44fd7625e
25,2018,2,498,山西,cd5841d44fd7625e
26,2018,3,504,山西,cd5841d44fd7625e
27,2018,4,487,山西,cd5841d44fd7625e
24,2018,1,583,山西,d0f245b8781e3631
25,2018,2,557,山西,d0f245b8781e3631
26,2018,3,610,山西,d0f245b8781e3631
27,2018,4,589,山西,d0f245b8781e3631
24,2018,1,2585,山西,d4efbebb087fd03f
25,2018,2,2714,山西,d4efbebb087fd03f
26,2018,3,4195,山西,d4efbebb087fd03f
27,2018,4,4311,山西,d4efbebb087fd03f
24,2018,1,2379,山西,da457d15788fe8ee
25,2018,2,3499,山西,da457d15788fe8ee
26,2018,3,2094,山西,da457d15788fe8ee
27,2018,4,2089,山西,da457d15788fe8ee
24,2018,1,230,山西,dff803b4024d261d
25,2018,2,274,山西,dff803b4024d261d
26,2018,3,319,山西,dff803b4024d261d
27,2018,4,333,山西,dff803b4024d261d
24,2018,1,1458,山西,ea489c253676aafc
25,2018,2,2045,山西,ea489c253676aafc
26,2018,3,1568,山西,ea489c253676aafc
27,2018,4,1569,山西,ea489c253676aafc
24,2018,1,2723,山西,ef76a85c4b39f693
25,2018,2,3815,山西,ef76a85c4b39f693
26,2018,3,2514,山西,ef76a85c4b39f693
27,2018,4,2499,山西,ef76a85c4b39f693
24,2018,1,463,山西,f270f6a489c6a9d7
25,2018,2,475,山西,f270f6a489c6a9d7
26,2018,3,390,山西,f270f6a489c6a9d7
27,2018,4,377,山西,f270f6a489c6a9d7
24,2018,1,1159,山西,f5d69960089c3614
25,2018,2,1423,山西,f5d69960089c3614
26,2018,3,1072,山西,f5d69960089c3614
27,2018,4,1077,山西,f5d69960089c3614
24,2018,1,1123,山西,f8a6975573af1b33
25,2018,2,1425,山西,f8a6975573af1b33
26,2018,3,797,山西,f8a6975573af1b33
27,2018,4,774,山西,f8a6975573af1b33
24,2018,1,1601,山西,fc32b1a017b34efe
25,2018,2,2263,山西,fc32b1a017b34efe
26,2018,3,1685,山西,fc32b1a017b34efe
27,2018,4,1626,山西,fc32b1a017b34efe
24,2018,1,1348,山西,fde95ea242abd896
25,2018,2,1731,山西,fde95ea242abd896
26,2018,3,1090,山西,fde95ea242abd896
27,2018,4,1064,山西,fde95ea242abd896
24,2018,1,4584,山西,feabbf46658382b9
25,2018,2,5943,山西,feabbf46658382b9
26,2018,3,3825,山西,feabbf46658382b9
27,2018,4,3795,山西,feabbf46658382b9
24,2018,1,2058,广东,02aab221aabc03b9
25,2018,2,2539,广东,02aab221aabc03b9
26,2018,3,1894,广东,02aab221aabc03b9
27,2018,4,1917,广东,02aab221aabc03b9
24,2018,1,3960,广东,04e66e578f653ab9
25,2018,2,939,广东,04e66e578f653ab9
26,2018,3,1214,广东,04e66e578f653ab9
27,2018,4,1202,广东,04e66e578f653ab9
24,2018,1,2054,广东,06880909932890ca
25,2018,2,3002,广东,06880909932890ca
26,2018,3,1824,广东,06880909932890ca
27,2018,4,1804,广东,06880909932890ca
24,2018,1,10191,广东,0797526c057dcf5b
25,2018,2,13384,广东,0797526c057dcf5b
26,2018,3,11465,广东,0797526c057dcf5b
27,2018,4,11633,广东,0797526c057dcf5b
24,2018,1,1439,广东,12f8b7e14947c34d
25,2018,2,2682,广东,12f8b7e14947c34d
26,2018,3,1481,广东,12f8b7e14947c34d
27,2018,4,1412,广东,12f8b7e14947c34d
24,2018,1,3067,广东,17363f08d683d52b
25,2018,2,4822,广东,17363f08d683d52b
26,2018,3,1956,广东,17363f08d683d52b
27,2018,4,1801,广东,17363f08d683d52b
24,2018,1,11604,广东,17bc272c93f19d56
25,2018,2,20173,广东,17bc272c93f19d56
26,2018,3,9312,广东,17bc272c93f19d56
27,2018,4,8945,广东,17bc272c93f19d56
24,2018,1,5590,广东,212083a9246d2fd3
25,2018,2,7999,广东,212083a9246d2fd3
26,2018,3,4583,广东,212083a9246d2fd3
27,2018,4,4527,广东,212083a9246d2fd3
24,2018,1,1655,广东,28e29f2c03dcd84c
25,2018,2,2216,广东,28e29f2c03dcd84c
26,2018,3,1627,广东,28e29f2c03dcd84c
27,2018,4,1661,广东,28e29f2c03dcd84c
24,2018,1,26836,广东,2a2ab41f8f6ff1cb
25,2018,2,32637,广东,2a2ab41f8f6ff1cb
26,2018,3,26015,广东,2a2ab41f8f6ff1cb
27,2018,4,26232,广东,2a2ab41f8f6ff1cb
24,2018,1,3270,广东,2d0d2c3403909fdb
25,2018,2,5316,广东,2d0d2c3403909fdb
26,2018,3,2882,广东,2d0d2c3403909fdb
27,2018,4,2839,广东,2d0d2c3403909fdb
24,2018,1,501,广东,346393c2c6305fb1
25,2018,2,564,广东,346393c2c6305fb1
26,2018,3,476,广东,346393c2c6305fb1
27,2018,4,458,广东,346393c2c6305fb1
24,2018,1,4360,广东,37aa9169b575ef79
25,2018,2,6266,广东,37aa9169b575ef79
26,2018,3,4028,广东,37aa9169b575ef79
27,2018,4,3969,广东,37aa9169b575ef79
24,2018,1,5442,广东,3c974920a76ac9c1
25,2018,2,8218,广东,3c974920a76ac9c1
26,2018,3,4050,广东,3c974920a76ac9c1
27,2018,4,3805,广东,3c974920a76ac9c1
24,2018,1,11527,广东,3d7554f1f56dd664
25,2018,2,16690,广东,3d7554f1f56dd664
26,2018,3,12711,广东,3d7554f1f56dd664
27,2018,4,12772,广东,3d7554f1f56dd664
24,2018,1,2658,广东,3e21824be728cbec
25,2018,2,3713,广东,3e21824be728cbec
26,2018,3,2255,广东,3e21824be728cbec
27,2018,4,2181,广东,3e21824be728cbec
24,2018,1,6479,广东,4a103c30d593fbbe
25,2018,2,8754,广东,4a103c30d593fbbe
26,2018,3,6996,广东,4a103c30d593fbbe
27,2018,4,6915,广东,4a103c30d593fbbe
24,2018,1,1028,广东,4f79773e600518a6
25,2018,2,1783,广东,4f79773e600518a6
26,2018,3,499,广东,4f79773e600518a6
27,2018,4,393,广东,4f79773e600518a6
24,2018,1,5817,广东,54fc07138d70374c
25,2018,2,8247,广东,54fc07138d70374c
26,2018,3,4087,广东,54fc07138d70374c
27,2018,4,3855,广东,54fc07138d70374c
24,2018,1,602,广东,5b1c11c3efed5312
25,2018,2,1416,广东,5b1c11c3efed5312
26,2018,3,205,广东,5b1c11c3efed5312
27,2018,4,58,广东,5b1c11c3efed5312
24,2018,1,3165,广东,5d7fb682edd0f937
25,2018,2,3910,广东,5d7fb682edd0f937
26,2018,3,3574,广东,5d7fb682edd0f937
27,2018,4,3716,广东,5d7fb682edd0f937
24,2018,1,10776,广东,6155b214590c66e6
25,2018,2,15643,广东,6155b214590c66e6
26,2018,3,13003,广东,6155b214590c66e6
27,2018,4,12997,广东,6155b214590c66e6
24,2018,1,3006,广东,61e73e32ad101892
25,2018,2,4089,广东,61e73e32ad101892
26,2018,3,3329,广东,61e73e32ad101892
27,2018,4,3357,广东,61e73e32ad101892
24,2018,1,8052,广东,63065128401bb3ff
25,2018,2,10673,广东,63065128401bb3ff
26,2018,3,7271,广东,63065128401bb3ff
27,2018,4,7384,广东,63065128401bb3ff
24,2018,1,7142,广东,6858d6dfe680bdf7
25,2018,2,10007,广东,6858d6dfe680bdf7
26,2018,3,5687,广东,6858d6dfe680bdf7
27,2018,4,5567,广东,6858d6dfe680bdf7
24,2018,1,3487,广东,7023efdab9cedc03
25,2018,2,4158,广东,7023efdab9cedc03
26,2018,3,3229,广东,7023efdab9cedc03
27,2018,4,3189,广东,7023efdab9cedc03
24,2018,1,5527,广东,7245e0ee27b195cd
25,2018,2,6867,广东,7245e0ee27b195cd
26,2018,3,6529,广东,7245e0ee27b195cd
27,2018,4,6694,广东,7245e0ee27b195cd
24,2018,1,24507,广东,79de4e4b24c35b04
25,2018,2,37644,广东,79de4e4b24c35b04
26,2018,3,18922,广东,79de4e4b24c35b04
27,2018,4,18549,广东,79de4e4b24c35b04
24,2018,1,1930,广东,7a7885e2d7c00bcf
25,2018,2,2844,广东,7a7885e2d7c00bcf
26,2018,3,2171,广东,7a7885e2d7c00bcf
27,2018,4,2160,广东,7a7885e2d7c00bcf
24,2018,1,1271,广东,7aab7fca2470987e
25,2018,2,1545,广东,7aab7fca2470987e
26,2018,3,1297,广东,7aab7fca2470987e
27,2018,4,1280,广东,7aab7fca2470987e
24,2018,1,6142,广东,7cf283430b3b5e38
25,2018,2,8090,广东,7cf283430b3b5e38
26,2018,3,6453,广东,7cf283430b3b5e38
27,2018,4,6444,广东,7cf283430b3b5e38
24,2018,1,2874,广东,8c915fe4632fb9fa
25,2018,2,3971,广东,8c915fe4632fb9fa
26,2018,3,2919,广东,8c915fe4632fb9fa
27,2018,4,2895,广东,8c915fe4632fb9fa
24,2018,1,506,广东,936168bd4850913d
25,2018,2,834,广东,936168bd4850913d
26,2018,3,521,广东,936168bd4850913d
27,2018,4,491,广东,936168bd4850913d
24,2018,1,7320,广东,97f15de12cfabbd5
25,2018,2,9954,广东,97f15de12cfabbd5
26,2018,3,7864,广东,97f15de12cfabbd5
27,2018,4,8016,广东,97f15de12cfabbd5
24,2018,1,577,广东,9c1c7ee8ebdda299
25,2018,2,1036,广东,9c1c7ee8ebdda299
26,2018,3,803,广东,9c1c7ee8ebdda299
27,2018,4,750,广东,9c1c7ee8ebdda299
24,2018,1,5243,广东,a207df29ec9583f0
25,2018,2,6720,广东,a207df29ec9583f0
26,2018,3,6025,广东,a207df29ec9583f0
27,2018,4,6162,广东,a207df29ec9583f0
24,2018,1,3825,广东,a28bb927b6fcb33c
25,2018,2,5208,广东,a28bb927b6fcb33c
26,2018,3,4417,广东,a28bb927b6fcb33c
27,2018,4,4386,广东,a28bb927b6fcb33c
24,2018,1,1854,广东,a432c483b5beb856
25,2018,2,2704,广东,a432c483b5beb856
26,2018,3,2070,广东,a432c483b5beb856
27,2018,4,1968,广东,a432c483b5beb856
24,2018,1,2600,广东,a9a43d1a7ecbe75d
25,2018,2,2958,广东,a9a43d1a7ecbe75d
26,2018,3,4004,广东,a9a43d1a7ecbe75d
27,2018,4,4157,广东,a9a43d1a7ecbe75d
24,2018,1,6590,广东,af6f4f548684e14d
25,2018,2,9096,广东,af6f4f548684e14d
26,2018,3,5610,广东,af6f4f548684e14d
27,2018,4,5489,广东,af6f4f548684e14d
24,2018,1,6771,广东,b25c4e2e3856af22
25,2018,2,10208,广东,b25c4e2e3856af22
26,2018,3,6010,广东,b25c4e2e3856af22
27,2018,4,5942,广东,b25c4e2e3856af22
24,2018,1,10871,广东,b4be3a4917289c82
25,2018,2,15259,广东,b4be3a4917289c82
26,2018,3,9920,广东,b4be3a4917289c82
27,2018,4,9862,广东,b4be3a4917289c82
24,2018,1,8049,广东,bb9fbec9a2833839
25,2018,2,10954,广东,bb9fbec9a2833839
26,2018,3,6683,广东,bb9fbec9a2833839
27,2018,4,6692,广东,bb9fbec9a2833839
24,2018,1,3422,广东,c06a2a387c0ee510
25,2018,2,4157,广东,c06a2a387c0ee510
26,2018,3,2996,广东,c06a2a387c0ee510
27,2018,4,3034,广东,c06a2a387c0ee510
24,2018,1,1470,广东,c6833cb891626c17
25,2018,2,2182,广东,c6833cb891626c17
26,2018,3,1033,广东,c6833cb891626c17
27,2018,4,989,广东,c6833cb891626c17
24,2018,1,1209,广东,c6cd4e0e073f5ac2
25,2018,2,1797,广东,c6cd4e0e073f5ac2
26,2018,3,1064,广东,c6cd4e0e073f5ac2
27,2018,4,1001,广东,c6cd4e0e073f5ac2
24,2018,1,5695,广东,cc21c7e91a3b5a0c
25,2018,2,8650,广东,cc21c7e91a3b5a0c
26,2018,3,5891,广东,cc21c7e91a3b5a0c
27,2018,4,5883,广东,cc21c7e91a3b5a0c
24,2018,1,2257,广东,cd5841d44fd7625e
25,2018,2,3091,广东,cd5841d44fd7625e
26,2018,3,2186,广东,cd5841d44fd7625e
27,2018,4,2176,广东,cd5841d44fd7625e
24,2018,1,1308,广东,d0f245b8781e3631
25,2018,2,1773,广东,d0f245b8781e3631
26,2018,3,1811,广东,d0f245b8781e3631
27,2018,4,1683,广东,d0f245b8781e3631
24,2018,1,9433,广东,d4efbebb087fd03f
25,2018,2,11197,广东,d4efbebb087fd03f
26,2018,3,17972,广东,d4efbebb087fd03f
27,2018,4,18826,广东,d4efbebb087fd03f
24,2018,1,13178,广东,da457d15788fe8ee
25,2018,2,16895,广东,da457d15788fe8ee
26,2018,3,10695,广东,da457d15788fe8ee
27,2018,4,10758,广东,da457d15788fe8ee
24,2018,1,3100,广东,dff803b4024d261d
25,2018,2,3796,广东,dff803b4024d261d
26,2018,3,3920,广东,dff803b4024d261d
27,2018,4,3980,广东,dff803b4024d261d
24,2018,1,2567,广东,ea489c253676aafc
25,2018,2,3552,广东,ea489c253676aafc
26,2018,3,2308,广东,ea489c253676aafc
27,2018,4,2287,广东,ea489c253676aafc
24,2018,1,13010,广东,ef76a85c4b39f693
25,2018,2,18370,广东,ef76a85c4b39f693
26,2018,3,10577,广东,ef76a85c4b39f693
27,2018,4,10282,广东,ef76a85c4b39f693
24,2018,1,2344,广东,f270f6a489c6a9d7
25,2018,2,3088,广东,f270f6a489c6a9d7
26,2018,3,2735,广东,f270f6a489c6a9d7
27,2018,4,2699,广东,f270f6a489c6a9d7
24,2018,1,5519,广东,f5d69960089c3614
25,2018,2,6717,广东,f5d69960089c3614
26,2018,3,5209,广东,f5d69960089c3614
27,2018,4,5240,广东,f5d69960089c3614
24,2018,1,7617,广东,f8a6975573af1b33
25,2018,2,11786,广东,f8a6975573af1b33
26,2018,3,5434,广东,f8a6975573af1b33
27,2018,4,5210,广东,f8a6975573af1b33
24,2018,1,2301,广东,fc32b1a017b34efe
25,2018,2,4154,广东,fc32b1a017b34efe
26,2018,3,1903,广东,fc32b1a017b34efe
27,2018,4,1718,广东,fc32b1a017b34efe
24,2018,1,10620,广东,fde95ea242abd896
25,2018,2,15132,广东,fde95ea242abd896
26,2018,3,9180,广东,fde95ea242abd896
27,2018,4,9025,广东,fde95ea242abd896
24,2018,1,14215,广东,feabbf46658382b9
25,2018,2,21719,广东,feabbf46658382b9
26,2018,3,11082,广东,feabbf46658382b9
27,2018,4,10805,广东,feabbf46658382b9
24,2018,1,374,广西,02aab221aabc03b9
25,2018,2,377,广西,02aab221aabc03b9
26,2018,3,404,广西,02aab221aabc03b9
27,2018,4,404,广西,02aab221aabc03b9
24,2018,1,87,广西,04e66e578f653ab9
25,2018,2,131,广西,04e66e578f653ab9
26,2018,3,186,广西,04e66e578f653ab9
27,2018,4,179,广西,04e66e578f653ab9
24,2018,1,371,广西,06880909932890ca
25,2018,2,443,广西,06880909932890ca
26,2018,3,397,广西,06880909932890ca
27,2018,4,404,广西,06880909932890ca
24,2018,1,2258,广西,0797526c057dcf5b
25,2018,2,2593,广西,0797526c057dcf5b
26,2018,3,2528,广西,0797526c057dcf5b
27,2018,4,2599,广西,0797526c057dcf5b
24,2018,1,377,广西,12f8b7e14947c34d
25,2018,2,460,广西,12f8b7e14947c34d
26,2018,3,455,广西,12f8b7e14947c34d
27,2018,4,449,广西,12f8b7e14947c34d
24,2018,1,687,广西,17363f08d683d52b
25,2018,2,882,广西,17363f08d683d52b
26,2018,3,435,广西,17363f08d683d52b
27,2018,4,413,广西,17363f08d683d52b
24,2018,1,4509,广西,17bc272c93f19d56
25,2018,2,5850,广西,17bc272c93f19d56
26,2018,3,4027,广西,17bc272c93f19d56
27,2018,4,3980,广西,17bc272c93f19d56
24,2018,1,1481,广西,212083a9246d2fd3
25,2018,2,1672,广西,212083a9246d2fd3
26,2018,3,1362,广西,212083a9246d2fd3
27,2018,4,1371,广西,212083a9246d2fd3
24,2018,1,374,广西,28e29f2c03dcd84c
25,2018,2,428,广西,28e29f2c03dcd84c
26,2018,3,455,广西,28e29f2c03dcd84c
27,2018,4,463,广西,28e29f2c03dcd84c
24,2018,1,4610,广西,2a2ab41f8f6ff1cb
25,2018,2,4318,广西,2a2ab41f8f6ff1cb
26,2018,3,3183,广西,2a2ab41f8f6ff1cb
27,2018,4,3227,广西,2a2ab41f8f6ff1cb
24,2018,1,663,广西,2d0d2c3403909fdb
25,2018,2,896,广西,2d0d2c3403909fdb
26,2018,3,660,广西,2d0d2c3403909fdb
27,2018,4,666,广西,2d0d2c3403909fdb
24,2018,1,76,广西,346393c2c6305fb1
25,2018,2,77,广西,346393c2c6305fb1
26,2018,3,127,广西,346393c2c6305fb1
27,2018,4,123,广西,346393c2c6305fb1
24,2018,1,671,广西,37aa9169b575ef79
25,2018,2,759,广西,37aa9169b575ef79
26,2018,3,655,广西,37aa9169b575ef79
27,2018,4,659,广西,37aa9169b575ef79
24,2018,1,979,广西,3c974920a76ac9c1
25,2018,2,1189,广西,3c974920a76ac9c1
26,2018,3,738,广西,3c974920a76ac9c1
27,2018,4,715,广西,3c974920a76ac9c1
24,2018,1,2475,广西,3d7554f1f56dd664
25,2018,2,3077,广西,3d7554f1f56dd664
26,2018,3,2715,广西,3d7554f1f56dd664
27,2018,4,2761,广西,3d7554f1f56dd664
24,2018,1,649,广西,3e21824be728cbec
25,2018,2,750,广西,3e21824be728cbec
26,2018,3,656,广西,3e21824be728cbec
27,2018,4,657,广西,3e21824be728cbec
24,2018,1,961,广西,4a103c30d593fbbe
25,2018,2,1130,广西,4a103c30d593fbbe
26,2018,3,1091,广西,4a103c30d593fbbe
27,2018,4,1090,广西,4a103c30d593fbbe
24,2018,1,184,广西,4f79773e600518a6
25,2018,2,258,广西,4f79773e600518a6
26,2018,3,153,广西,4f79773e600518a6
27,2018,4,140,广西,4f79773e600518a6
24,2018,1,1002,广西,54fc07138d70374c
25,2018,2,1354,广西,54fc07138d70374c
26,2018,3,904,广西,54fc07138d70374c
27,2018,4,890,广西,54fc07138d70374c
24,2018,1,88,广西,5b1c11c3efed5312
25,2018,2,110,广西,5b1c11c3efed5312
26,2018,3,56,广西,5b1c11c3efed5312
27,2018,4,33,广西,5b1c11c3efed5312
24,2018,1,561,广西,5d7fb682edd0f937
25,2018,2,625,广西,5d7fb682edd0f937
26,2018,3,700,广西,5d7fb682edd0f937
27,2018,4,722,广西,5d7fb682edd0f937
24,2018,1,2271,广西,6155b214590c66e6
25,2018,2,2623,广西,6155b214590c66e6
26,2018,3,2760,广西,6155b214590c66e6
27,2018,4,2770,广西,6155b214590c66e6
24,2018,1,582,广西,61e73e32ad101892
25,2018,2,693,广西,61e73e32ad101892
26,2018,3,658,广西,61e73e32ad101892
27,2018,4,671,广西,61e73e32ad101892
24,2018,1,1670,广西,63065128401bb3ff
25,2018,2,1938,广西,63065128401bb3ff
26,2018,3,1748,广西,63065128401bb3ff
27,2018,4,1784,广西,63065128401bb3ff
24,2018,1,1151,广西,6858d6dfe680bdf7
25,2018,2,1269,广西,6858d6dfe680bdf7
26,2018,3,1023,广西,6858d6dfe680bdf7
27,2018,4,1022,广西,6858d6dfe680bdf7
24,2018,1,777,广西,7023efdab9cedc03
25,2018,2,807,广西,7023efdab9cedc03
26,2018,3,841,广西,7023efdab9cedc03
27,2018,4,847,广西,7023efdab9cedc03
24,2018,1,1420,广西,7245e0ee27b195cd
25,2018,2,1530,广西,7245e0ee27b195cd
26,2018,3,1661,广西,7245e0ee27b195cd
27,2018,4,1725,广西,7245e0ee27b195cd
24,2018,1,6791,广西,79de4e4b24c35b04
25,2018,2,8346,广西,79de4e4b24c35b04
26,2018,3,4937,广西,79de4e4b24c35b04
27,2018,4,4966,广西,79de4e4b24c35b04
24,2018,1,403,广西,7a7885e2d7c00bcf
25,2018,2,506,广西,7a7885e2d7c00bcf
26,2018,3,529,广西,7a7885e2d7c00bcf
27,2018,4,533,广西,7a7885e2d7c00bcf
24,2018,1,156,广西,7aab7fca2470987e
25,2018,2,180,广西,7aab7fca2470987e
26,2018,3,171,广西,7aab7fca2470987e
27,2018,4,173,广西,7aab7fca2470987e
24,2018,1,1611,广西,7cf283430b3b5e38
25,2018,2,1810,广西,7cf283430b3b5e38
26,2018,3,1889,广西,7cf283430b3b5e38
27,2018,4,1920,广西,7cf283430b3b5e38
24,2018,1,752,广西,8c915fe4632fb9fa
25,2018,2,820,广西,8c915fe4632fb9fa
26,2018,3,886,广西,8c915fe4632fb9fa
27,2018,4,904,广西,8c915fe4632fb9fa
24,2018,1,91,广西,936168bd4850913d
25,2018,2,117,广西,936168bd4850913d
26,2018,3,85,广西,936168bd4850913d
27,2018,4,86,广西,936168bd4850913d
24,2018,1,1165,广西,97f15de12cfabbd5
25,2018,2,1459,广西,97f15de12cfabbd5
26,2018,3,1313,广西,97f15de12cfabbd5
27,2018,4,1340,广西,97f15de12cfabbd5
24,2018,1,178,广西,9c1c7ee8ebdda299
25,2018,2,238,广西,9c1c7ee8ebdda299
26,2018,3,228,广西,9c1c7ee8ebdda299
27,2018,4,225,广西,9c1c7ee8ebdda299
24,2018,1,869,广西,a207df29ec9583f0
25,2018,2,1052,广西,a207df29ec9583f0
26,2018,3,1075,广西,a207df29ec9583f0
27,2018,4,1097,广西,a207df29ec9583f0
24,2018,1,667,广西,a28bb927b6fcb33c
25,2018,2,820,广西,a28bb927b6fcb33c
26,2018,3,757,广西,a28bb927b6fcb33c
27,2018,4,764,广西,a28bb927b6fcb33c
24,2018,1,433,广西,a432c483b5beb856
25,2018,2,500,广西,a432c483b5beb856
26,2018,3,439,广西,a432c483b5beb856
27,2018,4,434,广西,a432c483b5beb856
24,2018,1,706,广西,a9a43d1a7ecbe75d
25,2018,2,768,广西,a9a43d1a7ecbe75d
26,2018,3,1107,广西,a9a43d1a7ecbe75d
27,2018,4,1147,广西,a9a43d1a7ecbe75d
24,2018,1,1395,广西,af6f4f548684e14d
25,2018,2,1482,广西,af6f4f548684e14d
26,2018,3,1093,广西,af6f4f548684e14d
27,2018,4,1096,广西,af6f4f548684e14d
24,2018,1,1033,广西,b25c4e2e3856af22
25,2018,2,1266,广西,b25c4e2e3856af22
26,2018,3,1060,广西,b25c4e2e3856af22
27,2018,4,1062,广西,b25c4e2e3856af22
24,2018,1,1659,广西,b4be3a4917289c82
25,2018,2,1994,广西,b4be3a4917289c82
26,2018,3,1759,广西,b4be3a4917289c82
27,2018,4,1773,广西,b4be3a4917289c82
24,2018,1,1296,广西,bb9fbec9a2833839
25,2018,2,1454,广西,bb9fbec9a2833839
26,2018,3,1291,广西,bb9fbec9a2833839
27,2018,4,1293,广西,bb9fbec9a2833839
24,2018,1,542,广西,c06a2a387c0ee510
25,2018,2,560,广西,c06a2a387c0ee510
26,2018,3,496,广西,c06a2a387c0ee510
27,2018,4,505,广西,c06a2a387c0ee510
24,2018,1,223,广西,c6833cb891626c17
25,2018,2,305,广西,c6833cb891626c17
26,2018,3,219,广西,c6833cb891626c17
27,2018,4,216,广西,c6833cb891626c17
24,2018,1,221,广西,c6cd4e0e073f5ac2
25,2018,2,298,广西,c6cd4e0e073f5ac2
26,2018,3,248,广西,c6cd4e0e073f5ac2
27,2018,4,236,广西,c6cd4e0e073f5ac2
24,2018,1,920,广西,cc21c7e91a3b5a0c
25,2018,2,1174,广西,cc21c7e91a3b5a0c
26,2018,3,985,广西,cc21c7e91a3b5a0c
27,2018,4,996,广西,cc21c7e91a3b5a0c
24,2018,1,487,广西,cd5841d44fd7625e
25,2018,2,585,广西,cd5841d44fd7625e
26,2018,3,580,广西,cd5841d44fd7625e
27,2018,4,586,广西,cd5841d44fd7625e
24,2018,1,469,广西,d0f245b8781e3631
25,2018,2,522,广西,d0f245b8781e3631
26,2018,3,574,广西,d0f245b8781e3631
27,2018,4,567,广西,d0f245b8781e3631
24,2018,1,1342,广西,d4efbebb087fd03f
25,2018,2,1523,广西,d4efbebb087fd03f
26,2018,3,2343,广西,d4efbebb087fd03f
27,2018,4,2383,广西,d4efbebb087fd03f
24,2018,1,2191,广西,da457d15788fe8ee
25,2018,2,2386,广西,da457d15788fe8ee
26,2018,3,2146,广西,da457d15788fe8ee
27,2018,4,2158,广西,da457d15788fe8ee
24,2018,1,687,广西,dff803b4024d261d
25,2018,2,724,广西,dff803b4024d261d
26,2018,3,862,广西,dff803b4024d261d
27,2018,4,882,广西,dff803b4024d261d
24,2018,1,538,广西,ea489c253676aafc
25,2018,2,600,广西,ea489c253676aafc
26,2018,3,569,广西,ea489c253676aafc
27,2018,4,579,广西,ea489c253676aafc
24,2018,1,2272,广西,ef76a85c4b39f693
25,2018,2,2679,广西,ef76a85c4b39f693
26,2018,3,2282,广西,ef76a85c4b39f693
27,2018,4,2280,广西,ef76a85c4b39f693
24,2018,1,327,广西,f270f6a489c6a9d7
25,2018,2,323,广西,f270f6a489c6a9d7
26,2018,3,319,广西,f270f6a489c6a9d7
27,2018,4,317,广西,f270f6a489c6a9d7
24,2018,1,980,广西,f5d69960089c3614
25,2018,2,1077,广西,f5d69960089c3614
26,2018,3,1030,广西,f5d69960089c3614
27,2018,4,1046,广西,f5d69960089c3614
24,2018,1,1754,广西,f8a6975573af1b33
25,2018,2,2145,广西,f8a6975573af1b33
26,2018,3,1385,广西,f8a6975573af1b33
27,2018,4,1352,广西,f8a6975573af1b33
24,2018,1,581,广西,fc32b1a017b34efe
25,2018,2,741,广西,fc32b1a017b34efe
26,2018,3,547,广西,fc32b1a017b34efe
27,2018,4,537,广西,fc32b1a017b34efe
24,2018,1,1655,广西,fde95ea242abd896
25,2018,2,1981,广西,fde95ea242abd896
26,2018,3,1307,广西,fde95ea242abd896
27,2018,4,1300,广西,fde95ea242abd896
24,2018,1,2885,广西,feabbf46658382b9
25,2018,2,3580,广西,feabbf46658382b9
26,2018,3,2290,广西,feabbf46658382b9
27,2018,4,2300,广西,feabbf46658382b9
24,2018,1,1213,江苏,02aab221aabc03b9
25,2018,2,1309,江苏,02aab221aabc03b9
26,2018,3,1146,江苏,02aab221aabc03b9
27,2018,4,1147,江苏,02aab221aabc03b9
24,2018,1,7241,江苏,04e66e578f653ab9
25,2018,2,1542,江苏,04e66e578f653ab9
26,2018,3,3089,江苏,04e66e578f653ab9
27,2018,4,2928,江苏,04e66e578f653ab9
24,2018,1,1935,江苏,06880909932890ca
25,2018,2,2490,江苏,06880909932890ca
26,2018,3,1953,江苏,06880909932890ca
27,2018,4,1935,江苏,06880909932890ca
24,2018,1,2196,江苏,0797526c057dcf5b
25,2018,2,2710,江苏,0797526c057dcf5b
26,2018,3,2359,江苏,0797526c057dcf5b
27,2018,4,2399,江苏,0797526c057dcf5b
24,2018,1,2192,江苏,12f8b7e14947c34d
