id,province,adcode,model,regYear,regMonth,forecastVolum
1883,河北,130000,5d7fb682edd0f937,2018,2,146
1884,河南,410000,5d7fb682edd0f937,2018,2,135
1885,浙江,330000,5d7fb682edd0f937,2018,2,473
1886,湖北,420000,5d7fb682edd0f937,2018,2,160
1887,湖南,430000,5d7fb682edd0f937,2018,2,137
1888,福建,350000,5d7fb682edd0f937,2018,2,153
1889,辽宁,210000,5d7fb682edd0f937,2018,2,97
1890,重庆,500000,5d7fb682edd0f937,2018,2,65
1891,陕西,610000,5d7fb682edd0f937,2018,2,72
1892,黑龙江,230000,5d7fb682edd0f937,2018,2,37
1893,上海,310000,a207df29ec9583f0,2018,2,567
1894,云南,530000,a207df29ec9583f0,2018,2,240
1895,内蒙古,150000,a207df29ec9583f0,2018,2,114
1896,北京,110000,a207df29ec9583f0,2018,2,768
1897,四川,510000,a207df29ec9583f0,2018,2,481
1898,安徽,340000,a207df29ec9583f0,2018,2,219
1899,山东,370000,a207df29ec9583f0,2018,2,450
1900,山西,140000,a207df29ec9583f0,2018,2,138
1901,广东,440000,a207df29ec9583f0,2018,2,985
1902,广西,450000,a207df29ec9583f0,2018,2,156
1903,江苏,320000,a207df29ec9583f0,2018,2,926
1904,江西,360000,a207df29ec9583f0,2018,2,171
1905,河北,130000,a207df29ec9583f0,2018,2,275
1906,河南,410000,a207df29ec9583f0,2018,2,274
1907,浙江,330000,a207df29ec9583f0,2018,2,810
1908,湖北,420000,a207df29ec9583f0,2018,2,311
1909,湖南,430000,a207df29ec9583f0,2018,2,259
1910,福建,350000,a207df29ec9583f0,2018,2,293
1911,辽宁,210000,a207df29ec9583f0,2018,2,229
1912,重庆,500000,a207df29ec9583f0,2018,2,200
1913,陕西,610000,a207df29ec9583f0,2018,2,165
1914,黑龙江,230000,a207df29ec9583f0,2018,2,109
1915,上海,310000,b4be3a4917289c82,2018,2,142
1916,云南,530000,b4be3a4917289c82,2018,2,46
1917,内蒙古,150000,b4be3a4917289c82,2018,2,18
1918,北京,110000,b4be3a4917289c82,2018,2,96
1919,四川,510000,b4be3a4917289c82,2018,2,116
1920,安徽,340000,b4be3a4917289c82,2018,2,87
1921,山东,370000,b4be3a4917289c82,2018,2,160
1922,山西,140000,b4be3a4917289c82,2018,2,15
1923,广东,440000,b4be3a4917289c82,2018,2,156
1924,广西,450000,b4be3a4917289c82,2018,2,30
1925,江苏,320000,b4be3a4917289c82,2018,2,403
1926,江西,360000,b4be3a4917289c82,2018,2,29
1927,河北,130000,b4be3a4917289c82,2018,2,124
1928,河南,410000,b4be3a4917289c82,2018,2,95
1929,浙江,330000,b4be3a4917289c82,2018,2,430
1930,湖北,420000,b4be3a4917289c82,2018,2,69
1931,湖南,430000,b4be3a4917289c82,2018,2,58
1932,福建,350000,b4be3a4917289c82,2018,2,31
1933,辽宁,210000,b4be3a4917289c82,2018,2,34
1934,重庆,500000,b4be3a4917289c82,2018,2,35
1935,陕西,610000,b4be3a4917289c82,2018,2,59
1936,黑龙江,230000,b4be3a4917289c82,2018,2,7
1937,上海,310000,ef76a85c4b39f693,2018,2,399
1938,云南,530000,ef76a85c4b39f693,2018,2,129
1939,内蒙古,150000,ef76a85c4b39f693,2018,2,111
1940,北京,110000,ef76a85c4b39f693,2018,2,326
1941,四川,510000,ef76a85c4b39f693,2018,2,424
1942,安徽,340000,ef76a85c4b39f693,2018,2,280
1943,山东,370000,ef76a85c4b39f693,2018,2,418
1944,山西,140000,ef76a85c4b39f693,2018,2,89
1945,广东,440000,ef76a85c4b39f693,2018,2,555
1946,广西,450000,ef76a85c4b39f693,2018,2,72
1947,江苏,320000,ef76a85c4b39f693,2018,2,947
1948,江西,360000,ef76a85c4b39f693,2018,2,146
1949,河北,130000,ef76a85c4b39f693,2018,2,357
1950,河南,410000,ef76a85c4b39f693,2018,2,280
1951,浙江,330000,ef76a85c4b39f693,2018,2,1079
1952,湖北,420000,ef76a85c4b39f693,2018,2,231
1953,湖南,430000,ef76a85c4b39f693,2018,2,227
1954,福建,350000,ef76a85c4b39f693,2018,2,150
1955,辽宁,210000,ef76a85c4b39f693,2018,2,319
1956,重庆,500000,ef76a85c4b39f693,2018,2,128
1957,陕西,610000,ef76a85c4b39f693,2018,2,202
1958,黑龙江,230000,ef76a85c4b39f693,2018,2,95
1959,上海,310000,bb9fbec9a2833839,2018,2,307
1960,云南,530000,bb9fbec9a2833839,2018,2,128
1961,内蒙古,150000,bb9fbec9a2833839,2018,2,95
1962,北京,110000,bb9fbec9a2833839,2018,2,151
1963,四川,510000,bb9fbec9a2833839,2018,2,268
1964,安徽,340000,bb9fbec9a2833839,2018,2,196
1965,山东,370000,bb9fbec9a2833839,2018,2,391
1966,山西,140000,bb9fbec9a2833839,2018,2,68
1967,广东,440000,bb9fbec9a2833839,2018,2,421
1968,广西,450000,bb9fbec9a2833839,2018,2,84
1969,江苏,320000,bb9fbec9a2833839,2018,2,769
1970,江西,360000,bb9fbec9a2833839,2018,2,132
1971,河北,130000,bb9fbec9a2833839,2018,2,260
1972,河南,410000,bb9fbec9a2833839,2018,2,184
1973,浙江,330000,bb9fbec9a2833839,2018,2,850
1974,湖北,420000,bb9fbec9a2833839,2018,2,237
1975,湖南,430000,bb9fbec9a2833839,2018,2,168
1976,福建,350000,bb9fbec9a2833839,2018,2,144
1977,辽宁,210000,bb9fbec9a2833839,2018,2,96
1978,重庆,500000,bb9fbec9a2833839,2018,2,82
1979,陕西,610000,bb9fbec9a2833839,2018,2,95
1980,黑龙江,230000,bb9fbec9a2833839,2018,2,34
1981,上海,310000,da457d15788fe8ee,2018,2,350
1982,云南,530000,da457d15788fe8ee,2018,2,183
1983,内蒙古,150000,da457d15788fe8ee,2018,2,122
1984,北京,110000,da457d15788fe8ee,2018,2,546
1985,四川,510000,da457d15788fe8ee,2018,2,365
1986,安徽,340000,da457d15788fe8ee,2018,2,256
1987,山东,370000,da457d15788fe8ee,2018,2,387
1988,山西,140000,da457d15788fe8ee,2018,2,70
1989,广东,440000,da457d15788fe8ee,2018,2,737
1990,广西,450000,da457d15788fe8ee,2018,2,117
1991,江苏,320000,da457d15788fe8ee,2018,2,835
1992,江西,360000,da457d15788fe8ee,2018,2,136
1993,河北,130000,da457d15788fe8ee,2018,2,346
1994,河南,410000,da457d15788fe8ee,2018,2,274
1995,浙江,330000,da457d15788fe8ee,2018,2,909
1996,湖北,420000,da457d15788fe8ee,2018,2,324
1997,湖南,430000,da457d15788fe8ee,2018,2,238
1998,福建,350000,da457d15788fe8ee,2018,2,175
1999,辽宁,210000,da457d15788fe8ee,2018,2,234
2000,重庆,500000,da457d15788fe8ee,2018,2,121
2001,陕西,610000,da457d15788fe8ee,2018,2,200
2002,黑龙江,230000,da457d15788fe8ee,2018,2,76
2003,上海,310000,6858d6dfe680bdf7,2018,2,441
2004,云南,530000,6858d6dfe680bdf7,2018,2,243
2005,内蒙古,150000,6858d6dfe680bdf7,2018,2,63
2006,北京,110000,6858d6dfe680bdf7,2018,2,397
2007,四川,510000,6858d6dfe680bdf7,2018,2,420
2008,安徽,340000,6858d6dfe680bdf7,2018,2,321
2009,山东,370000,6858d6dfe680bdf7,2018,2,389
2010,山西,140000,6858d6dfe680bdf7,2018,2,91
2011,广东,440000,6858d6dfe680bdf7,2018,2,919
2012,广西,450000,6858d6dfe680bdf7,2018,2,125
2013,江苏,320000,6858d6dfe680bdf7,2018,2,1154
2014,江西,360000,6858d6dfe680bdf7,2018,2,131
2015,河北,130000,6858d6dfe680bdf7,2018,2,365
2016,河南,410000,6858d6dfe680bdf7,2018,2,320
2017,浙江,330000,6858d6dfe680bdf7,2018,2,1294
2018,湖北,420000,6858d6dfe680bdf7,2018,2,225
2019,湖南,430000,6858d6dfe680bdf7,2018,2,260
2020,福建,350000,6858d6dfe680bdf7,2018,2,227
2021,辽宁,210000,6858d6dfe680bdf7,2018,2,178
2022,重庆,500000,6858d6dfe680bdf7,2018,2,176
2023,陕西,610000,6858d6dfe680bdf7,2018,2,167
2024,黑龙江,230000,6858d6dfe680bdf7,2018,2,65
2025,上海,310000,79de4e4b24c35b04,2018,2,131
2026,云南,530000,79de4e4b24c35b04,2018,2,604
2027,内蒙古,150000,79de4e4b24c35b04,2018,2,187
2028,北京,110000,79de4e4b24c35b04,2018,2,23
2029,四川,510000,79de4e4b24c35b04,2018,2,326
2030,安徽,340000,79de4e4b24c35b04,2018,2,1067
2031,山东,370000,79de4e4b24c35b04,2018,2,1800
2032,山西,140000,79de4e4b24c35b04,2018,2,535
2033,广东,440000,79de4e4b24c35b04,2018,2,2003
2034,广西,450000,79de4e4b24c35b04,2018,2,1266
2035,江苏,320000,79de4e4b24c35b04,2018,2,1704
2036,江西,360000,79de4e4b24c35b04,2018,2,431
2037,河北,130000,79de4e4b24c35b04,2018,2,1385
2038,河南,410000,79de4e4b24c35b04,2018,2,2927
2039,浙江,330000,79de4e4b24c35b04,2018,2,645
2040,湖北,420000,79de4e4b24c35b04,2018,2,402
2041,湖南,430000,79de4e4b24c35b04,2018,2,806
2042,福建,350000,79de4e4b24c35b04,2018,2,285
2043,辽宁,210000,79de4e4b24c35b04,2018,2,492
2044,重庆,500000,79de4e4b24c35b04,2018,2,81
2045,陕西,610000,79de4e4b24c35b04,2018,2,555
2046,黑龙江,230000,79de4e4b24c35b04,2018,2,473
2047,上海,310000,12f8b7e14947c34d,2018,2,372
2048,云南,530000,12f8b7e14947c34d,2018,2,187
2049,内蒙古,150000,12f8b7e14947c34d,2018,2,173
2050,北京,110000,12f8b7e14947c34d,2018,2,90
2051,四川,510000,12f8b7e14947c34d,2018,2,424
2052,安徽,340000,12f8b7e14947c34d,2018,2,206
2053,山东,370000,12f8b7e14947c34d,2018,2,335
2054,山西,140000,12f8b7e14947c34d,2018,2,99
2055,广东,440000,12f8b7e14947c34d,2018,2,158
2056,广西,450000,12f8b7e14947c34d,2018,2,22
2057,江苏,320000,12f8b7e14947c34d,2018,2,590
2058,江西,360000,12f8b7e14947c34d,2018,2,142
2059,河北,130000,12f8b7e14947c34d,2018,2,435
2060,河南,410000,12f8b7e14947c34d,2018,2,338
2061,浙江,330000,12f8b7e14947c34d,2018,2,383
2062,湖北,420000,12f8b7e14947c34d,2018,2,76
2063,湖南,430000,12f8b7e14947c34d,2018,2,199
2064,福建,350000,12f8b7e14947c34d,2018,2,133
2065,辽宁,210000,12f8b7e14947c34d,2018,2,27
2066,重庆,500000,12f8b7e14947c34d,2018,2,76
2067,陕西,610000,12f8b7e14947c34d,2018,2,353
2068,黑龙江,230000,12f8b7e14947c34d,2018,2,15
2069,上海,310000,04e66e578f653ab9,2018,2,379
2070,云南,530000,04e66e578f653ab9,2018,2,194
2071,内蒙古,150000,04e66e578f653ab9,2018,2,55
2072,北京,110000,04e66e578f653ab9,2018,2,100
2073,四川,510000,04e66e578f653ab9,2018,2,242
2074,安徽,340000,04e66e578f653ab9,2018,2,129
2075,山东,370000,04e66e578f653ab9,2018,2,263
2076,山西,140000,04e66e578f653ab9,2018,2,55
2077,广东,440000,04e66e578f653ab9,2018,2,95
2078,广西,450000,04e66e578f653ab9,2018,2,39
2079,江苏,320000,04e66e578f653ab9,2018,2,457
2080,江西,360000,04e66e578f653ab9,2018,2,57
2081,河北,130000,04e66e578f653ab9,2018,2,199
2082,河南,410000,04e66e578f653ab9,2018,2,217
2083,浙江,330000,04e66e578f653ab9,2018,2,281
2084,湖北,420000,04e66e578f653ab9,2018,2,72
2085,湖南,430000,04e66e578f653ab9,2018,2,102
2086,福建,350000,04e66e578f653ab9,2018,2,79
2087,辽宁,210000,04e66e578f653ab9,2018,2,53
2088,重庆,500000,04e66e578f653ab9,2018,2,84
2089,陕西,610000,04e66e578f653ab9,2018,2,134
2090,黑龙江,230000,04e66e578f653ab9,2018,2,27
2091,上海,310000,dff803b4024d261d,2018,2,162
2092,云南,530000,dff803b4024d261d,2018,2,58
2093,内蒙古,150000,dff803b4024d261d,2018,2,72
2094,北京,110000,dff803b4024d261d,2018,2,375
2095,四川,510000,dff803b4024d261d,2018,2,275
2096,安徽,340000,dff803b4024d261d,2018,2,153
2097,山东,370000,dff803b4024d261d,2018,2,622
2098,山西,140000,dff803b4024d261d,2018,2,125
2099,广东,440000,dff803b4024d261d,2018,2,1327
2100,广西,450000,dff803b4024d261d,2018,2,158
2101,江苏,320000,dff803b4024d261d,2018,2,657
2102,江西,360000,dff803b4024d261d,2018,2,151
2103,河北,130000,dff803b4024d261d,2018,2,445
2104,河南,410000,dff803b4024d261d,2018,2,225
2105,浙江,330000,dff803b4024d261d,2018,2,560
2106,湖北,420000,dff803b4024d261d,2018,2,322
2107,湖南,430000,dff803b4024d261d,2018,2,505
2108,福建,350000,dff803b4024d261d,2018,2,481
2109,辽宁,210000,dff803b4024d261d,2018,2,192
2110,重庆,500000,dff803b4024d261d,2018,2,235
2111,陕西,610000,dff803b4024d261d,2018,2,131
2112,黑龙江,230000,dff803b4024d261d,2018,2,180
2113,上海,310000,61e73e32ad101892,2018,2,112
2114,云南,530000,61e73e32ad101892,2018,2,272
2115,内蒙古,150000,61e73e32ad101892,2018,2,330
2116,北京,110000,61e73e32ad101892,2018,2,452
2117,四川,510000,61e73e32ad101892,2018,2,525
2118,安徽,340000,61e73e32ad101892,2018,2,140
2119,山东,370000,61e73e32ad101892,2018,2,520
2120,山西,140000,61e73e32ad101892,2018,2,196
2121,广东,440000,61e73e32ad101892,2018,2,1224
2122,广西,450000,61e73e32ad101892,2018,2,215
2123,江苏,320000,61e73e32ad101892,2018,2,439
2124,江西,360000,61e73e32ad101892,2018,2,164
2125,河北,130000,61e73e32ad101892,2018,2,695
2126,河南,410000,61e73e32ad101892,2018,2,482
2127,浙江,330000,61e73e32ad101892,2018,2,370
2128,湖北,420000,61e73e32ad101892,2018,2,738
2129,湖南,430000,61e73e32ad101892,2018,2,343
2130,福建,350000,61e73e32ad101892,2018,2,236
2131,辽宁,210000,61e73e32ad101892,2018,2,496
2132,重庆,500000,61e73e32ad101892,2018,2,348
2133,陕西,610000,61e73e32ad101892,2018,2,360
2134,黑龙江,230000,61e73e32ad101892,2018,2,227
2135,上海,310000,a432c483b5beb856,2018,2,20
2136,云南,530000,a432c483b5beb856,2018,2,126
2137,内蒙古,150000,a432c483b5beb856,2018,2,64
2138,北京,110000,a432c483b5beb856,2018,2,10
2139,四川,510000,a432c483b5beb856,2018,2,186
2140,安徽,340000,a432c483b5beb856,2018,2,122
2141,山东,370000,a432c483b5beb856,2018,2,133
2142,山西,140000,a432c483b5beb856,2018,2,39
2143,广东,440000,a432c483b5beb856,2018,2,390
2144,广西,450000,a432c483b5beb856,2018,2,111
2145,江苏,320000,a432c483b5beb856,2018,2,419
2146,江西,360000,a432c483b5beb856,2018,2,155
2147,河北,130000,a432c483b5beb856,2018,2,168
2148,河南,410000,a432c483b5beb856,2018,2,248
2149,浙江,330000,a432c483b5beb856,2018,2,299
2150,湖北,420000,a432c483b5beb856,2018,2,69
2151,湖南,430000,a432c483b5beb856,2018,2,184
2152,福建,350000,a432c483b5beb856,2018,2,107
2153,辽宁,210000,a432c483b5beb856,2018,2,5
2154,重庆,500000,a432c483b5beb856,2018,2,42
2155,陕西,610000,a432c483b5beb856,2018,2,58
2156,黑龙江,230000,a432c483b5beb856,2018,2,27
2157,上海,310000,0797526c057dcf5b,2018,2,235
2158,云南,530000,0797526c057dcf5b,2018,2,279
2159,内蒙古,150000,0797526c057dcf5b,2018,2,362
2160,北京,110000,0797526c057dcf5b,2018,2,232
2161,四川,510000,0797526c057dcf5b,2018,2,872
2162,安徽,340000,0797526c057dcf5b,2018,2,574
2163,山东,370000,0797526c057dcf5b,2018,2,2135
2164,山西,140000,0797526c057dcf5b,2018,2,941
2165,广东,440000,0797526c057dcf5b,2018,2,6083
2166,广西,450000,0797526c057dcf5b,2018,2,1779
2167,江苏,320000,0797526c057dcf5b,2018,2,2631
2168,江西,360000,0797526c057dcf5b,2018,2,1189
2169,河北,130000,0797526c057dcf5b,2018,2,2159
2170,河南,410000,0797526c057dcf5b,2018,2,1690
2171,浙江,330000,0797526c057dcf5b,2018,2,1605
2172,湖北,420000,0797526c057dcf5b,2018,2,958
2173,湖南,430000,0797526c057dcf5b,2018,2,1150
2174,福建,350000,0797526c057dcf5b,2018,2,1078
2175,辽宁,210000,0797526c057dcf5b,2018,2,1225
2176,重庆,500000,0797526c057dcf5b,2018,2,446
2177,陕西,610000,0797526c057dcf5b,2018,2,295
2178,黑龙江,230000,0797526c057dcf5b,2018,2,808
2179,上海,310000,936168bd4850913d,2018,2,197
2180,云南,530000,936168bd4850913d,2018,2,286
2181,内蒙古,150000,936168bd4850913d,2018,2,282
2182,北京,110000,936168bd4850913d,2018,2,299
2183,四川,510000,936168bd4850913d,2018,2,266
2184,安徽,340000,936168bd4850913d,2018,2,337
2185,山东,370000,936168bd4850913d,2018,2,825
2186,山西,140000,936168bd4850913d,2018,2,389
2187,广东,440000,936168bd4850913d,2018,2,1836
2188,广西,450000,936168bd4850913d,2018,2,213
2189,江苏,320000,936168bd4850913d,2018,2,655
2190,江西,360000,936168bd4850913d,2018,2,244
2191,河北,130000,936168bd4850913d,2018,2,890
2192,河南,410000,936168bd4850913d,2018,2,881
2193,浙江,330000,936168bd4850913d,2018,2,563
2194,湖北,420000,936168bd4850913d,2018,2,735
2195,湖南,430000,936168bd4850913d,2018,2,366
2196,福建,350000,936168bd4850913d,2018,2,351
2197,辽宁,210000,936168bd4850913d,2018,2,656
2198,重庆,500000,936168bd4850913d,2018,2,123
2199,陕西,610000,936168bd4850913d,2018,2,296
2200,黑龙江,230000,936168bd4850913d,2018,2,410
2201,上海,310000,cc21c7e91a3b5a0c,2018,2,140
2202,云南,530000,cc21c7e91a3b5a0c,2018,2,301
2203,内蒙古,150000,cc21c7e91a3b5a0c,2018,2,264
2204,北京,110000,cc21c7e91a3b5a0c,2018,2,90
2205,四川,510000,cc21c7e91a3b5a0c,2018,2,264
2206,安徽,340000,cc21c7e91a3b5a0c,2018,2,342
2207,山东,370000,cc21c7e91a3b5a0c,2018,2,613
2208,山西,140000,cc21c7e91a3b5a0c,2018,2,270
2209,广东,440000,cc21c7e91a3b5a0c,2018,2,1771
2210,广西,450000,cc21c7e91a3b5a0c,2018,2,261
2211,江苏,320000,cc21c7e91a3b5a0c,2018,2,845
2212,江西,360000,cc21c7e91a3b5a0c,2018,2,253
2213,河北,130000,cc21c7e91a3b5a0c,2018,2,667
2214,河南,410000,cc21c7e91a3b5a0c,2018,2,627
2215,浙江,330000,cc21c7e91a3b5a0c,2018,2,728
2216,湖北,420000,cc21c7e91a3b5a0c,2018,2,515
2217,湖南,430000,cc21c7e91a3b5a0c,2018,2,253
2218,福建,350000,cc21c7e91a3b5a0c,2018,2,410
2219,辽宁,210000,cc21c7e91a3b5a0c,2018,2,347
2220,重庆,500000,cc21c7e91a3b5a0c,2018,2,104
2221,陕西,610000,cc21c7e91a3b5a0c,2018,2,189
2222,黑龙江,230000,cc21c7e91a3b5a0c,2018,2,217
2223,上海,310000,7aab7fca2470987e,2018,2,122
2224,云南,530000,7aab7fca2470987e,2018,2,16
2225,内蒙古,150000,7aab7fca2470987e,2018,2,23
2226,北京,110000,7aab7fca2470987e,2018,2,207
2227,四川,510000,7aab7fca2470987e,2018,2,35
2228,安徽,340000,7aab7fca2470987e,2018,2,48
2229,山东,370000,7aab7fca2470987e,2018,2,183
2230,山西,140000,7aab7fca2470987e,2018,2,75
2231,广东,440000,7aab7fca2470987e,2018,2,475
2232,广西,450000,7aab7fca2470987e,2018,2,14
2233,江苏,320000,7aab7fca2470987e,2018,2,252
2234,江西,360000,7aab7fca2470987e,2018,2,14
2235,河北,130000,7aab7fca2470987e,2018,2,201
2236,河南,410000,7aab7fca2470987e,2018,2,119
2237,浙江,330000,7aab7fca2470987e,2018,2,300
2238,湖北,420000,7aab7fca2470987e,2018,2,51
2239,湖南,430000,7aab7fca2470987e,2018,2,23
2240,福建,350000,7aab7fca2470987e,2018,2,39
2241,辽宁,210000,7aab7fca2470987e,2018,2,97
2242,重庆,500000,7aab7fca2470987e,2018,2,12
2243,陕西,610000,7aab7fca2470987e,2018,2,17
2244,黑龙江,230000,7aab7fca2470987e,2018,2,22
2245,上海,310000,fde95ea242abd896,2018,2,147
2246,云南,530000,fde95ea242abd896,2018,2,229
2247,内蒙古,150000,fde95ea242abd896,2018,2,116
2248,北京,110000,fde95ea242abd896,2018,2,86
2249,四川,510000,fde95ea242abd896,2018,2,333
2250,安徽,340000,fde95ea242abd896,2018,2,156
2251,山东,370000,fde95ea242abd896,2018,2,461
2252,山西,140000,fde95ea242abd896,2018,2,157
2253,广东,440000,fde95ea242abd896,2018,2,1836
2254,广西,450000,fde95ea242abd896,2018,2,185
2255,江苏,320000,fde95ea242abd896,2018,2,502
2256,江西,360000,fde95ea242abd896,2018,2,204
2257,河北,130000,fde95ea242abd896,2018,2,462
2258,河南,410000,fde95ea242abd896,2018,2,345
2259,浙江,330000,fde95ea242abd896,2018,2,616
2260,湖北,420000,fde95ea242abd896,2018,2,260
2261,湖南,430000,fde95ea242abd896,2018,2,181
2262,福建,350000,fde95ea242abd896,2018,2,466
2263,辽宁,210000,fde95ea242abd896,2018,2,244
2264,重庆,500000,fde95ea242abd896,2018,2,115
2265,陕西,610000,fde95ea242abd896,2018,2,154
2266,黑龙江,230000,fde95ea242abd896,2018,2,138
2267,上海,310000,97f15de12cfabbd5,2018,2,315
2268,云南,530000,97f15de12cfabbd5,2018,2,133
2269,内蒙古,150000,97f15de12cfabbd5,2018,2,155
2270,北京,110000,97f15de12cfabbd5,2018,2,340
2271,四川,510000,97f15de12cfabbd5,2018,2,305
2272,安徽,340000,97f15de12cfabbd5,2018,2,173
2273,山东,370000,97f15de12cfabbd5,2018,2,697
2274,山西,140000,97f15de12cfabbd5,2018,2,298
2275,广东,440000,97f15de12cfabbd5,2018,2,1760
2276,广西,450000,97f15de12cfabbd5,2018,2,110
2277,江苏,320000,97f15de12cfabbd5,2018,2,662
2278,江西,360000,97f15de12cfabbd5,2018,2,122
2279,河北,130000,97f15de12cfabbd5,2018,2,638
2280,河南,410000,97f15de12cfabbd5,2018,2,455
2281,浙江,330000,97f15de12cfabbd5,2018,2,1011
2282,湖北,420000,97f15de12cfabbd5,2018,2,290
2283,湖南,430000,97f15de12cfabbd5,2018,2,253
2284,福建,350000,97f15de12cfabbd5,2018,2,386
2285,辽宁,210000,97f15de12cfabbd5,2018,2,682
2286,重庆,500000,97f15de12cfabbd5,2018,2,82
2287,陕西,610000,97f15de12cfabbd5,2018,2,191
2288,黑龙江,230000,97f15de12cfabbd5,2018,2,313
2289,上海,310000,f5d69960089c3614,2018,2,177
2290,云南,530000,f5d69960089c3614,2018,2,65
2291,内蒙古,150000,f5d69960089c3614,2018,2,32
2292,北京,110000,f5d69960089c3614,2018,2,239
2293,四川,510000,f5d69960089c3614,2018,2,205
2294,安徽,340000,f5d69960089c3614,2018,2,80
2295,山东,370000,f5d69960089c3614,2018,2,164
2296,山西,140000,f5d69960089c3614,2018,2,32
2297,广东,440000,f5d69960089c3614,2018,2,268
2298,广西,450000,f5d69960089c3614,2018,2,42
2299,江苏,320000,f5d69960089c3614,2018,2,179
2300,江西,360000,f5d69960089c3614,2018,2,45
2301,河北,130000,f5d69960089c3614,2018,2,131
2302,河南,410000,f5d69960089c3614,2018,2,65
2303,浙江,330000,f5d69960089c3614,2018,2,102
2304,湖北,420000,f5d69960089c3614,2018,2,86
2305,湖南,430000,f5d69960089c3614,2018,2,96
2306,福建,350000,f5d69960089c3614,2018,2,72
2307,辽宁,210000,f5d69960089c3614,2018,2,77
2308,重庆,500000,f5d69960089c3614,2018,2,104
2309,陕西,610000,f5d69960089c3614,2018,2,101
2310,黑龙江,230000,f5d69960089c3614,2018,2,46
2311,上海,310000,5b1c11c3efed5312,2018,2,76
2312,云南,530000,5b1c11c3efed5312,2018,2,39
2313,内蒙古,150000,5b1c11c3efed5312,2018,2,34
2314,北京,110000,5b1c11c3efed5312,2018,2,60
2315,四川,510000,5b1c11c3efed5312,2018,2,72
2316,安徽,340000,5b1c11c3efed5312,2018,2,175
2317,山东,370000,5b1c11c3efed5312,2018,2,209
2318,山西,140000,5b1c11c3efed5312,2018,2,55
2319,广东,440000,5b1c11c3efed5312,2018,2,156
2320,广西,450000,5b1c11c3efed5312,2018,2,17
2321,江苏,320000,5b1c11c3efed5312,2018,2,472
2322,江西,360000,5b1c11c3efed5312,2018,2,162
2323,河北,130000,5b1c11c3efed5312,2018,2,178
2324,河南,410000,5b1c11c3efed5312,2018,2,276
2325,浙江,330000,5b1c11c3efed5312,2018,2,440
2326,湖北,420000,5b1c11c3efed5312,2018,2,116
2327,湖南,430000,5b1c11c3efed5312,2018,2,97
2328,福建,350000,5b1c11c3efed5312,2018,2,130
2329,辽宁,210000,5b1c11c3efed5312,2018,2,6
2330,重庆,500000,5b1c11c3efed5312,2018,2,2
2331,陕西,610000,5b1c11c3efed5312,2018,2,16
2332,黑龙江,230000,5b1c11c3efed5312,2018,2,14
2333,上海,310000,17363f08d683d52b,2018,2,21
2334,云南,530000,17363f08d683d52b,2018,2,32
2335,内蒙古,150000,17363f08d683d52b,2018,2,17
2336,北京,110000,17363f08d683d52b,2018,2,70
2337,四川,510000,17363f08d683d52b,2018,2,45
2338,安徽,340000,17363f08d683d52b,2018,2,55
2339,山东,370000,17363f08d683d52b,2018,2,106
2340,山西,140000,17363f08d683d52b,2018,2,14
2341,广东,440000,17363f08d683d52b,2018,2,4
2342,广西,450000,17363f08d683d52b,2018,2,16
2343,江苏,320000,17363f08d683d52b,2018,2,64
2344,江西,360000,17363f08d683d52b,2018,2,43
2345,河北,130000,17363f08d683d52b,2018,2,95
2346,河南,410000,17363f08d683d52b,2018,2,5
2347,浙江,330000,17363f08d683d52b,2018,2,23
2348,湖北,420000,17363f08d683d52b,2018,2,15
2349,湖南,430000,17363f08d683d52b,2018,2,3
2350,福建,350000,17363f08d683d52b,2018,2,4
2351,辽宁,210000,17363f08d683d52b,2018,2,17
